t fi z E
1.565000 6.188528 2.121714 6.894645
1.566000 6.189401 2.123975 6.894648
1.567000 6.190272 2.126236 6.894651
1.568000 6.191142 2.128499 6.894654
1.569000 6.192010 2.130761 6.894657
1.570000 6.192877 2.133025 6.894660
1.571000 6.193742 2.135290 6.894663
1.572000 6.194606 2.137555 6.894665
1.573000 6.195468 2.139821 6.894668
1.574000 6.196328 2.142088 6.894671
1.575000 6.197187 2.144356 6.894674
1.576000 6.198045 2.146624 6.894676
1.577000 6.198901 2.148893 6.894679
1.578000 6.199755 2.151163 6.894682
1.579000 6.200608 2.153434 6.894684
1.580000 6.201459 2.155706 6.894687
1.581000 6.202309 2.157978 6.894690
1.582000 6.203157 2.160251 6.894692
1.583000 6.204004 2.162525 6.894695
1.584000 6.204849 2.164799 6.894698
1.585000 6.205693 2.167075 6.894700
1.586000 6.206535 2.169351 6.894703
1.587000 6.207376 2.171628 6.894705
1.588000 6.208215 2.173905 6.894708
1.589000 6.209053 2.176184 6.894710
1.590000 6.209889 2.178463 6.894713
1.591000 6.210723 2.180743 6.894715
1.592000 6.211557 2.183023 6.894718
1.593000 6.212388 2.185305 6.894720
1.594000 6.213218 2.187587 6.894723
1.595000 6.214047 2.189870 6.894725
1.596000 6.214874 2.192153 6.894728
1.597000 6.215699 2.194438 6.894730
1.598000 6.216524 2.196723 6.894732
1.599000 6.217346 2.199009 6.894735
1.600000 6.218167 2.201295 6.894737
1.601000 6.218987 2.203582 6.894739
1.602000 6.219805 2.205870 6.894742
1.603000 6.220621 2.208159 6.894744
1.604000 6.221437 2.210449 6.894746
1.605000 6.222250 2.212739 6.894749
1.606000 6.223062 2.215030 6.894751
1.607000 6.223873 2.217322 6.894753
1.608000 6.224682 2.219614 6.894755
1.609000 6.225490 2.221907 6.894758
1.610000 6.226296 2.224201 6.894760
1.611000 6.227101 2.226496 6.894762
1.612000 6.227904 2.228791 6.894764
1.613000 6.228706 2.231087 6.894766
1.614000 6.229506 2.233384 6.894768
1.615000 6.230305 2.235681 6.894771
1.616000 6.231102 2.237979 6.894773
1.617000 6.231898 2.240278 6.894775
1.618000 6.232692 2.242577 6.894777
1.619000 6.233485 2.244878 6.894779
1.620000 6.234276 2.247179 6.894781
1.621000 6.235066 2.249480 6.894783
1.622000 6.235855 2.251783 6.894785
1.623000 6.236642 2.254086 6.894787
1.624000 6.237427 2.256389 6.894789
1.625000 6.238212 2.258694 6.894791
1.626000 6.238994 2.260999 6.894793
1.627000 6.239775 2.263305 6.894795
1.628000 6.240555 2.265611 6.894797
1.629000 6.241333 2.267918 6.894799
1.630000 6.242110 2.270226 6.894801
1.631000 6.242886 2.272535 6.894802
1.632000 6.243660 2.274844 6.894804
1.633000 6.244432 2.277154 6.894806
1.634000 6.245203 2.279464 6.894808
1.635000 6.245973 2.281776 6.894810
1.636000 6.246741 2.284087 6.894812
1.637000 6.247507 2.286400 6.894814
1.638000 6.248273 2.288713 6.894815
1.639000 6.249037 2.291027 6.894817
1.640000 6.249799 2.293342 6.894819
1.641000 6.250560 2.295657 6.894821
1.642000 6.251319 2.297973 6.894822
1.643000 6.252077 2.300290 6.894824
1.644000 6.252834 2.302607 6.894826
1.645000 6.253589 2.304925 6.894827
1.646000 6.254343 2.307243 6.894829
1.647000 6.255095 2.309563 6.894831
1.648000 6.255846 2.311882 6.894832
1.649000 6.256596 2.314203 6.894834
1.650000 6.257344 2.316524 6.894836
1.651000 6.258091 2.318846 6.894837
1.652000 6.258836 2.321168 6.894839
1.653000 6.259580 2.323491 6.894841
1.654000 6.260322 2.325815 6.894842
1.655000 6.261063 2.328139 6.894844
1.656000 6.261803 2.330465 6.894845
1.657000 6.262541 2.332790 6.894847
1.658000 6.263278 2.335116 6.894848
1.659000 6.264013 2.337443 6.894850
1.660000 6.264747 2.339771 6.894851
1.661000 6.265480 2.342099 6.894853
1.662000 6.266211 2.344428 6.894854
1.663000 6.266940 2.346757 6.894856
1.664000 6.267669 2.349087 6.894857
1.665000 6.268396 2.351418 6.894858
1.666000 6.269121 2.353749 6.894860
1.667000 6.269845 2.356081 6.894861
1.668000 6.270568 2.358414 6.894863
1.669000 6.271290 2.360747 6.894864
1.670000 6.272010 2.363081 6.894865
1.671000 6.272728 2.365415 6.894867
1.672000 6.273445 2.367750 6.894868
1.673000 6.274161 2.370086 6.894869
1.674000 6.274876 2.372422 6.894871
1.675000 6.275589 2.374759 6.894872
1.676000 6.276300 2.377096 6.894873
1.677000 6.277011 2.379434 6.894874
1.678000 6.277720 2.381773 6.894876
1.679000 6.278427 2.384112 6.894877
1.680000 6.279133 2.386452 6.894878
1.681000 6.279838 2.388792 6.894879
1.682000 6.280542 2.391133 6.894881
1.683000 6.281244 2.393475 6.894882
1.684000 6.281944 2.395817 6.894883
1.685000 6.282644 2.398160 6.894884
1.686000 6.283342 2.400503 6.894885
1.687000 6.284038 2.402847 6.894886
1.688000 6.284733 2.405192 6.894888
1.689000 6.285427 2.407537 6.894889
1.690000 6.286120 2.409882 6.894890
1.691000 6.286811 2.412229 6.894891
1.692000 6.287501 2.414576 6.894892
1.693000 6.288189 2.416923 6.894893
1.694000 6.288876 2.419271 6.894894
1.695000 6.289562 2.421619 6.894895
1.696000 6.290246 2.423969 6.894896
1.697000 6.290929 2.426318 6.894897
1.698000 6.291611 2.428669 6.894898
1.699000 6.292292 2.431019 6.894899
1.700000 6.292971 2.433371 6.894900
1.701000 6.293648 2.435723 6.894901
1.702000 6.294325 2.438075 6.894902
1.703000 6.295000 2.440428 6.894903
1.704000 6.295673 2.442782 6.894904
1.705000 6.296346 2.445136 6.894905
1.706000 6.297017 2.447491 6.894906
1.707000 6.297686 2.449846 6.894907
1.708000 6.298355 2.452202 6.894907
1.709000 6.299022 2.454558 6.894908
1.710000 6.299687 2.456915 6.894909
1.711000 6.300352 2.459273 6.894910
1.712000 6.301015 2.461631 6.894911
1.713000 6.301676 2.463989 6.894912
1.714000 6.302337 2.466348 6.894912
1.715000 6.302996 2.468708 6.894913
1.716000 6.303654 2.471068 6.894914
1.717000 6.304310 2.473429 6.894915
1.718000 6.304965 2.475790 6.894916
1.719000 6.305619 2.478152 6.894916
1.720000 6.306271 2.480514 6.894917
1.721000 6.306923 2.482877 6.894918
1.722000 6.307573 2.485240 6.894919
1.723000 6.308221 2.487604 6.894919
1.724000 6.308868 2.489968 6.894920
1.725000 6.309514 2.492333 6.894921
1.726000 6.310159 2.494699 6.894921
1.727000 6.310802 2.497065 6.894922
1.728000 6.311445 2.499431 6.894923
1.729000 6.312085 2.501798 6.894923
1.730000 6.312725 2.504166 6.894924
1.731000 6.313363 2.506534 6.894925
1.732000 6.314000 2.508902 6.894925
1.733000 6.314636 2.511271 6.894926
1.734000 6.315270 2.513641 6.894926
1.735000 6.315903 2.516011 6.894927
1.736000 6.316535 2.518381 6.894927
1.737000 6.317165 2.520752 6.894928
1.738000 6.317794 2.523124 6.894929
1.739000 6.318422 2.525496 6.894929
1.740000 6.319049 2.527868 6.894930
1.741000 6.319674 2.530241 6.894930
1.742000 6.320298 2.532615 6.894931
1.743000 6.320921 2.534989 6.894931
1.744000 6.321543 2.537363 6.894932
1.745000 6.322163 2.539738 6.894932
1.746000 6.322782 2.542114 6.894933
1.747000 6.323400 2.544490 6.894933
1.748000 6.324016 2.546866 6.894933
1.749000 6.324631 2.549243 6.894934
1.750000 6.325245 2.551620 6.894934
1.751000 6.325858 2.553998 6.894935
1.752000 6.326470 2.556376 6.894935
1.753000 6.327080 2.558755 6.894935
1.754000 6.327689 2.561134 6.894936
1.755000 6.328296 2.563514 6.894936
1.756000 6.328903 2.565894 6.894937
1.757000 6.329508 2.568275 6.894937
1.758000 6.330112 2.570656 6.894937
1.759000 6.330714 2.573038 6.894938
1.760000 6.331316 2.575420 6.894938
1.761000 6.331916 2.577803 6.894938
1.762000 6.332515 2.580186 6.894938
1.763000 6.333113 2.582569 6.894939
1.764000 6.333709 2.584953 6.894939
1.765000 6.334304 2.587337 6.894939
1.766000 6.334898 2.589722 6.894940
1.767000 6.335491 2.592107 6.894940
1.768000 6.336082 2.594493 6.894940
1.769000 6.336673 2.596879 6.894940
1.770000 6.337262 2.599266 6.894940
1.771000 6.337850 2.601653 6.894941
1.772000 6.338436 2.604041 6.894941
1.773000 6.339022 2.606428 6.894941
1.774000 6.339606 2.608817 6.894941
1.775000 6.340189 2.611206 6.894941
1.776000 6.340770 2.613595 6.894942
1.777000 6.341351 2.615985 6.894942
1.778000 6.341930 2.618375 6.894942
1.779000 6.342508 2.620765 6.894942
1.780000 6.343085 2.623156 6.894942
1.781000 6.343660 2.625548 6.894942
1.782000 6.344235 2.627940 6.894942
1.783000 6.344808 2.630332 6.894942
1.784000 6.345380 2.632725 6.894943
1.785000 6.345951 2.635118 6.894943
1.786000 6.346520 2.637512 6.894943
1.787000 6.347089 2.639906 6.894943
1.788000 6.347656 2.642300 6.894943
1.789000 6.348222 2.644695 6.894943
1.790000 6.348787 2.647090 6.894943
1.791000 6.349350 2.649486 6.894943
1.792000 6.349913 2.651882 6.894943
1.793000 6.350474 2.654278 6.894943
1.794000 6.351034 2.656675 6.894943
1.795000 6.351593 2.659072 6.894943
1.796000 6.352150 2.661470 6.894943
1.797000 6.352707 2.663868 6.894943
1.798000 6.353262 2.666267 6.894943
1.799000 6.353816 2.668666 6.894943
1.800000 6.354369 2.671065 6.894943
1.801000 6.354920 2.673465 6.894943
1.802000 6.355471 2.675865 6.894942
1.803000 6.356020 2.678265 6.894942
1.804000 6.356568 2.680666 6.894942
1.805000 6.357115 2.683068 6.894942
1.806000 6.357661 2.685469 6.894942
1.807000 6.358206 2.687871 6.894942
1.808000 6.358749 2.690274 6.894942
1.809000 6.359291 2.692677 6.894942
1.810000 6.359833 2.695080 6.894942
1.811000 6.360373 2.697484 6.894941
1.812000 6.360911 2.699888 6.894941
1.813000 6.361449 2.702292 6.894941
1.814000 6.361985 2.704697 6.894941
1.815000 6.362521 2.707102 6.894941
1.816000 6.363055 2.709507 6.894941
1.817000 6.363588 2.711913 6.894940
1.818000 6.364120 2.714320 6.894940
1.819000 6.364650 2.716726 6.894940
1.820000 6.365180 2.719133 6.894940
1.821000 6.365708 2.721541 6.894939
1.822000 6.366235 2.723948 6.894939
1.823000 6.366762 2.726357 6.894939
1.824000 6.367287 2.728765 6.894939
1.825000 6.367810 2.731174 6.894938
1.826000 6.368333 2.733583 6.894938
1.827000 6.368854 2.735993 6.894938
1.828000 6.369375 2.738403 6.894938
1.829000 6.369894 2.740813 6.894937
1.830000 6.370412 2.743224 6.894937
1.831000 6.370929 2.745635 6.894937
1.832000 6.371445 2.748046 6.894936
1.833000 6.371960 2.750458 6.894936
1.834000 6.372473 2.752870 6.894936
1.835000 6.372986 2.755282 6.894935
1.836000 6.373497 2.757695 6.894935
1.837000 6.374007 2.760108 6.894935
1.838000 6.374516 2.762521 6.894934
1.839000 6.375024 2.764935 6.894934
1.840000 6.375531 2.767349 6.894933
1.841000 6.376037 2.769764 6.894933
1.842000 6.376541 2.772179 6.894933
1.843000 6.377045 2.774594 6.894932
1.844000 6.377547 2.777009 6.894932
1.845000 6.378048 2.779425 6.894931
1.846000 6.378548 2.781841 6.894931
1.847000 6.379047 2.784258 6.894931
1.848000 6.379545 2.786674 6.894930
1.849000 6.380042 2.789092 6.894930
1.850000 6.380538 2.791509 6.894929
1.851000 6.381032 2.793927 6.894929
1.852000 6.381526 2.796345 6.894928
1.853000 6.382018 2.798763 6.894928
1.854000 6.382509 2.801182 6.894927
1.855000 6.383000 2.803601 6.894927
1.856000 6.383489 2.806021 6.894926
1.857000 6.383977 2.808440 6.894926
1.858000 6.384463 2.810860 6.894925
1.859000 6.384949 2.813281 6.894925
1.860000 6.385434 2.815701 6.894924
1.861000 6.385918 2.818122 6.894924
1.862000 6.386400 2.820544 6.894923
1.863000 6.386882 2.822965 6.894923
1.864000 6.387362 2.825387 6.894922
1.865000 6.387841 2.827809 6.894921
1.866000 6.388319 2.830232 6.894921
1.867000 6.388796 2.832655 6.894920
1.868000 6.389272 2.835078 6.894920
1.869000 6.389747 2.837501 6.894919
1.870000 6.390221 2.839925 6.894919
1.871000 6.390694 2.842349 6.894918
1.872000 6.391166 2.844773 6.894917
1.873000 6.391636 2.847198 6.894917
1.874000 6.392106 2.849623 6.894916
1.875000 6.392575 2.852048 6.894915
1.876000 6.393042 2.854474 6.894915
1.877000 6.393508 2.856900 6.894914
1.878000 6.393974 2.859326 6.894914
1.879000 6.394438 2.861752 6.894913
1.880000 6.394901 2.864179 6.894912
1.881000 6.395363 2.866606 6.894912
1.882000 6.395824 2.869033 6.894911
1.883000 6.396284 2.871460 6.894910
1.884000 6.396743 2.873888 6.894909
1.885000 6.397201 2.876316 6.894909
1.886000 6.397658 2.878744 6.894908
1.887000 6.398114 2.881173 6.894907
1.888000 6.398569 2.883602 6.894907
1.889000 6.399022 2.886031 6.894906
1.890000 6.399475 2.888461 6.894905
1.891000 6.399926 2.890890 6.894904
1.892000 6.400377 2.893320 6.894904
1.893000 6.400827 2.895751 6.894903
1.894000 6.401275 2.898181 6.894902
1.895000 6.401723 2.900612 6.894901
1.896000 6.402169 2.903043 6.894901
1.897000 6.402614 2.905474 6.894900
1.898000 6.403059 2.907906 6.894899
1.899000 6.403502 2.910338 6.894898
1.900000 6.403944 2.912770 6.894898
1.901000 6.404385 2.915202 6.894897
1.902000 6.404826 2.917635 6.894896
1.903000 6.405265 2.920068 6.894895
1.904000 6.405703 2.922501 6.894894
1.905000 6.406140 2.924934 6.894894
1.906000 6.406576 2.927368 6.894893
1.907000 6.407011 2.929802 6.894892
1.908000 6.407445 2.932236 6.894891
1.909000 6.407878 2.934670 6.894890
1.910000 6.408310 2.937105 6.894889
1.911000 6.408741 2.939540 6.894889
1.912000 6.409171 2.941975 6.894888
1.913000 6.409600 2.944410 6.894887
1.914000 6.410028 2.946846 6.894886
1.915000 6.410455 2.949282 6.894885
1.916000 6.410881 2.951718 6.894884
1.917000 6.411306 2.954154 6.894883
1.918000 6.411730 2.956591 6.894882
1.919000 6.412153 2.959028 6.894882
1.920000 6.412575 2.961465 6.894881
1.921000 6.412996 2.963902 6.894880
1.922000 6.413416 2.966340 6.894879
1.923000 6.413835 2.968777 6.894878
1.924000 6.414252 2.971215 6.894877
1.925000 6.414669 2.973654 6.894876
1.926000 6.415085 2.976092 6.894875
1.927000 6.415500 2.978531 6.894874
1.928000 6.415914 2.980970 6.894873
1.929000 6.416327 2.983409 6.894872
1.930000 6.416739 2.985848 6.894871
1.931000 6.417150 2.988288 6.894870
1.932000 6.417560 2.990727 6.894869
1.933000 6.417969 2.993167 6.894869
1.934000 6.418377 2.995608 6.894868
1.935000 6.418784 2.998048 6.894867
1.936000 6.419190 3.000489 6.894866
1.937000 6.419595 3.002930 6.894865
1.938000 6.419999 3.005371 6.894864
1.939000 6.420402 3.007812 6.894863
1.940000 6.420804 3.010253 6.894862
1.941000 6.421206 3.012695 6.894861
1.942000 6.421606 3.015137 6.894860
1.943000 6.422005 3.017579 6.894859
1.944000 6.422403 3.020021 6.894858
1.945000 6.422801 3.022464 6.894856
1.946000 6.423197 3.024907 6.894855
1.947000 6.423592 3.027350 6.894854
1.948000 6.423987 3.029793 6.894853
1.949000 6.424380 3.032236 6.894852
1.950000 6.424772 3.034680 6.894851
1.951000 6.425164 3.037124 6.894850
1.952000 6.425554 3.039567 6.894849
1.953000 6.425944 3.042012 6.894848
1.954000 6.426333 3.044456 6.894847
1.955000 6.426720 3.046900 6.894846
1.956000 6.427107 3.049345 6.894845
1.957000 6.427493 3.051790 6.894844
1.958000 6.427878 3.054235 6.894843
1.959000 6.428261 3.056681 6.894842
1.960000 6.428644 3.059126 6.894841
1.961000 6.429026 3.061572 6.894839
1.962000 6.429407 3.064018 6.894838
1.963000 6.429787 3.066464 6.894837
1.964000 6.430166 3.068910 6.894836
1.965000 6.430545 3.071356 6.894835
1.966000 6.430922 3.073803 6.894834
1.967000 6.431298 3.076250 6.894833
1.968000 6.431673 3.078696 6.894832
1.969000 6.432048 3.081144 6.894830
1.970000 6.432421 3.083591 6.894829
1.971000 6.432794 3.086038 6.894828
1.972000 6.433166 3.088486 6.894827
1.973000 6.433536 3.090934 6.894826
1.974000 6.433906 3.093382 6.894825
1.975000 6.434275 3.095830 6.894823
1.976000 6.434643 3.098278 6.894822
1.977000 6.435010 3.100727 6.894821
1.978000 6.435376 3.103176 6.894820
1.979000 6.435741 3.105624 6.894819
1.980000 6.436105 3.108073 6.894818
1.981000 6.436468 3.110523 6.894816
1.982000 6.436831 3.112972 6.894815
1.983000 6.437192 3.115421 6.894814
1.984000 6.437553 3.117871 6.894813
1.985000 6.437912 3.120321 6.894812
1.986000 6.438271 3.122771 6.894810
1.987000 6.438629 3.125221 6.894809
1.988000 6.438986 3.127671 6.894808
1.989000 6.439342 3.130122 6.894807
1.990000 6.439697 3.132572 6.894806
1.991000 6.440051 3.135023 6.894804
1.992000 6.440404 3.137474 6.894803
1.993000 6.440757 3.139925 6.894802
1.994000 6.441108 3.142376 6.894801
1.995000 6.441459 3.144828 6.894799
1.996000 6.441808 3.147279 6.894798
1.997000 6.442157 3.149731 6.894797
1.998000 6.442505 3.152183 6.894796
1.999000 6.442852 3.154635 6.894794
2.000000 6.443198 3.157087 6.894793
2.001000 6.443543 3.159539 6.894792
2.002000 6.443887 3.161991 6.894791
2.003000 6.444231 3.164444 6.894789
2.004000 6.444573 3.166897 6.894788
2.005000 6.444915 3.169349 6.894787
2.006000 6.445255 3.171802 6.894785
2.007000 6.445595 3.174256 6.894784
2.008000 6.445934 3.176709 6.894783
2.009000 6.446272 3.179162 6.894782
2.010000 6.446609 3.181616 6.894780
2.011000 6.446946 3.184069 6.894779
2.012000 6.447281 3.186523 6.894778
2.013000 6.447616 3.188977 6.894776
2.014000 6.447949 3.191431 6.894775
2.015000 6.448282 3.193885 6.894774
2.016000 6.448614 3.196339 6.894772
2.017000 6.448945 3.198794 6.894771
2.018000 6.449275 3.201248 6.894770
2.019000 6.449604 3.203703 6.894768
2.020000 6.449933 3.206158 6.894767
2.021000 6.450260 3.208613 6.894766
2.022000 6.450587 3.211068 6.894764
2.023000 6.450913 3.213523 6.894763
2.024000 6.451238 3.215978 6.894762
2.025000 6.451562 3.218434 6.894760
2.026000 6.451885 3.220889 6.894759
2.027000 6.452207 3.223345 6.894758
2.028000 6.452529 3.225800 6.894756
2.029000 6.452849 3.228256 6.894755
2.030000 6.453169 3.230712 6.894754
2.031000 6.453488 3.233168 6.894752
2.032000 6.453806 3.235625 6.894751
2.033000 6.454123 3.238081 6.894749
2.034000 6.454440 3.240537 6.894748
2.035000 6.454755 3.242994 6.894747
2.036000 6.455070 3.245451 6.894745
2.037000 6.455384 3.247907 6.894744
2.038000 6.455697 3.250364 6.894742
2.039000 6.456009 3.252821 6.894741
2.040000 6.456320 3.255278 6.894740
2.041000 6.456630 3.257736 6.894738
2.042000 6.456940 3.260193 6.894737
2.043000 6.457249 3.262650 6.894735
2.044000 6.457557 3.265108 6.894734
2.045000 6.457864 3.267565 6.894733
2.046000 6.458170 3.270023 6.894731
2.047000 6.458475 3.272481 6.894730
2.048000 6.458780 3.274939 6.894728
2.049000 6.459084 3.277397 6.894727
2.050000 6.459386 3.279855 6.894726
2.051000 6.459688 3.282313 6.894724
2.052000 6.459990 3.284771 6.894723
2.053000 6.460290 3.287230 6.894721
2.054000 6.460590 3.289688 6.894720
2.055000 6.460888 3.292147 6.894718
2.056000 6.461186 3.294605 6.894717
2.057000 6.461483 3.297064 6.894715
2.058000 6.461780 3.299523 6.894714
2.059000 6.462075 3.301982 6.894713
2.060000 6.462370 3.304441 6.894711
2.061000 6.462663 3.306900 6.894710
2.062000 6.462956 3.309359 6.894708
2.063000 6.463249 3.311818 6.894707
2.064000 6.463540 3.314278 6.894705
2.065000 6.463830 3.316737 6.894704
2.066000 6.464120 3.319197 6.894702
2.067000 6.464409 3.321656 6.894701
2.068000 6.464697 3.324116 6.894699
2.069000 6.464984 3.326576 6.894698
2.070000 6.465271 3.329036 6.894696
2.071000 6.465556 3.331495 6.894695
2.072000 6.465841 3.333955 6.894693
2.073000 6.466125 3.336416 6.894692
2.074000 6.466409 3.338876 6.894690
2.075000 6.466691 3.341336 6.894689
2.076000 6.466973 3.343796 6.894687
2.077000 6.467254 3.346257 6.894686
2.078000 6.467534 3.348717 6.894684
2.079000 6.467813 3.351178 6.894683
2.080000 6.468091 3.353638 6.894681
2.081000 6.468369 3.356099 6.894680
2.082000 6.468646 3.358559 6.894678
2.083000 6.468922 3.361020 6.894677
2.084000 6.469197 3.363481 6.894675
2.085000 6.469472 3.365942 6.894674
2.086000 6.469745 3.368403 6.894672
2.087000 6.470018 3.370864 6.894671
2.088000 6.470290 3.373325 6.894669
2.089000 6.470562 3.375786 6.894668
2.090000 6.470832 3.378248 6.894666
2.091000 6.471102 3.380709 6.894665
2.092000 6.471371 3.383170 6.894663
2.093000 6.471639 3.385632 6.894662
2.094000 6.471906 3.388093 6.894660
2.095000 6.472173 3.390555 6.894659
2.096000 6.472439 3.393016 6.894657
2.097000 6.472704 3.395478 6.894656
2.098000 6.472968 3.397940 6.894654
2.099000 6.473232 3.400401 6.894652
2.100000 6.473494 3.402863 6.894651
2.101000 6.473756 3.405325 6.894649
2.102000 6.474018 3.407787 6.894648
2.103000 6.474278 3.410249 6.894646
2.104000 6.474538 3.412711 6.894645
2.105000 6.474797 3.415173 6.894643
2.106000 6.475055 3.417635 6.894642
2.107000 6.475312 3.420098 6.894640
2.108000 6.475569 3.422560 6.894638
2.109000 6.475824 3.425022 6.894637
2.110000 6.476079 3.427484 6.894635
2.111000 6.476334 3.429947 6.894634
2.112000 6.476587 3.432409 6.894632
2.113000 6.476840 3.434872 6.894631
2.114000 6.477092 3.437334 6.894629
2.115000 6.477343 3.439797 6.894627
2.116000 6.477594 3.442259 6.894626
2.117000 6.477844 3.444722 6.894624
2.118000 6.478093 3.447185 6.894623
2.119000 6.478341 3.449647 6.894621
2.120000 6.478588 3.452110 6.894619
2.121000 6.478835 3.454573 6.894618
2.122000 6.479081 3.457036 6.894616
2.123000 6.479326 3.459498 6.894615
2.124000 6.479571 3.461961 6.894613
2.125000 6.479814 3.464424 6.894611
2.126000 6.480057 3.466887 6.894610
2.127000 6.480300 3.469350 6.894608
2.128000 6.480541 3.471813 6.894607
2.129000 6.480782 3.474276 6.894605
2.130000 6.481022 3.476739 6.894603
2.131000 6.481261 3.479203 6.894602
2.132000 6.481500 3.481666 6.894600
2.133000 6.481738 3.484129 6.894599
2.134000 6.481975 3.486592 6.894597
2.135000 6.482211 3.489055 6.894595
2.136000 6.482447 3.491519 6.894594
2.137000 6.482682 3.493982 6.894592
2.138000 6.482916 3.496445 6.894591
2.139000 6.483149 3.498909 6.894589
2.140000 6.483382 3.501372 6.894587
2.141000 6.483614 3.503835 6.894586
2.142000 6.483845 3.506299 6.894584
2.143000 6.484075 3.508762 6.894582
2.144000 6.484305 3.511226 6.894581
2.145000 6.484534 3.513689 6.894579
2.146000 6.484763 3.516153 6.894578
2.147000 6.484990 3.518616 6.894576
2.148000 6.485217 3.521080 6.894574
2.149000 6.485443 3.523543 6.894573
2.150000 6.485669 3.526007 6.894571
2.151000 6.485893 3.528471 6.894569
2.152000 6.486117 3.530934 6.894568
2.153000 6.486341 3.533398 6.894566
2.154000 6.486563 3.535862 6.894564
2.155000 6.486785 3.538325 6.894563
2.156000 6.487006 3.540789 6.894561
2.157000 6.487227 3.543253 6.894559
2.158000 6.487446 3.545716 6.894558
2.159000 6.487665 3.548180 6.894556
2.160000 6.487884 3.550644 6.894555
2.161000 6.488101 3.553108 6.894553
2.162000 6.488318 3.555571 6.894551
2.163000 6.488534 3.558035 6.894550
2.164000 6.488750 3.560499 6.894548
2.165000 6.488965 3.562963 6.894546
2.166000 6.489179 3.565426 6.894545
2.167000 6.489392 3.567890 6.894543
2.168000 6.489605 3.570354 6.894541
2.169000 6.489817 3.572818 6.894540
2.170000 6.490028 3.575282 6.894538
2.171000 6.490238 3.577745 6.894536
2.172000 6.490448 3.580209 6.894535
2.173000 6.490657 3.582673 6.894533
2.174000 6.490866 3.585137 6.894531
2.175000 6.491074 3.587601 6.894530
2.176000 6.491281 3.590065 6.894528
2.177000 6.491487 3.592528 6.894526
2.178000 6.491693 3.594992 6.894525
2.179000 6.491898 3.597456 6.894523
2.180000 6.492102 3.599920 6.894521
2.181000 6.492306 3.602384 6.894520
2.182000 6.492509 3.604848 6.894518
2.183000 6.492711 3.607311 6.894516
2.184000 6.492913 3.609775 6.894515
2.185000 6.493114 3.612239 6.894513
2.186000 6.493314 3.614703 6.894511
2.187000 6.493514 3.617167 6.894509
2.188000 6.493712 3.619630 6.894508
2.189000 6.493911 3.622094 6.894506
2.190000 6.494108 3.624558 6.894504
2.191000 6.494305 3.627022 6.894503
2.192000 6.494501 3.629486 6.894501
2.193000 6.494697 3.631949 6.894499
2.194000 6.494891 3.634413 6.894498
2.195000 6.495086 3.636877 6.894496
2.196000 6.495279 3.639341 6.894494
2.197000 6.495472 3.641804 6.894493
2.198000 6.495664 3.644268 6.894491
2.199000 6.495855 3.646732 6.894489
2.200000 6.496046 3.649195 6.894487
2.201000 6.496236 3.651659 6.894486
2.202000 6.496426 3.654123 6.894484
2.203000 6.496615 3.656586 6.894482
2.204000 6.496803 3.659050 6.894481
2.205000 6.496990 3.661514 6.894479
2.206000 6.497177 3.663977 6.894477
2.207000 6.497363 3.666441 6.894476
2.208000 6.497549 3.668904 6.894474
2.209000 6.497733 3.671368 6.894472
2.210000 6.497918 3.673831 6.894470
2.211000 6.498101 3.676295 6.894469
2.212000 6.498284 3.678758 6.894467
2.213000 6.498466 3.681222 6.894465
2.214000 6.498648 3.683685 6.894464
2.215000 6.498829 3.686149 6.894462
2.216000 6.499009 3.688612 6.894460
2.217000 6.499188 3.691076 6.894459
2.218000 6.499367 3.693539 6.894457
2.219000 6.499546 3.696002 6.894455
2.220000 6.499723 3.698466 6.894453
2.221000 6.499900 3.700929 6.894452
2.222000 6.500077 3.703392 6.894450
2.223000 6.500252 3.705855 6.894448
2.224000 6.500427 3.708319 6.894447
2.225000 6.500602 3.710782 6.894445
2.226000 6.500776 3.713245 6.894443
2.227000 6.500949 3.715708 6.894441
2.228000 6.501121 3.718171 6.894440
2.229000 6.501293 3.720634 6.894438
2.230000 6.501464 3.723097 6.894436
2.231000 6.501635 3.725560 6.894435
2.232000 6.501805 3.728023 6.894433
2.233000 6.501974 3.730486 6.894431
2.234000 6.502143 3.732949 6.894429
2.235000 6.502311 3.735412 6.894428
2.236000 6.502478 3.737875 6.894426
2.237000 6.502645 3.740338 6.894424
2.238000 6.502811 3.742801 6.894423
2.239000 6.502977 3.745263 6.894421
2.240000 6.503141 3.747726 6.894419
2.241000 6.503306 3.750189 6.894417
2.242000 6.503469 3.752651 6.894416
2.243000 6.503632 3.755114 6.894414
2.244000 6.503795 3.757577 6.894412
2.245000 6.503956 3.760039 6.894410
2.246000 6.504118 3.762502 6.894409
2.247000 6.504278 3.764964 6.894407
2.248000 6.504438 3.767427 6.894405
2.249000 6.504597 3.769889 6.894404
2.250000 6.504756 3.772351 6.894402
2.251000 6.504914 3.774814 6.894400
2.252000 6.505071 3.777276 6.894398
2.253000 6.505228 3.779738 6.894397
2.254000 6.505384 3.782200 6.894395
2.255000 6.505540 3.784663 6.894393
2.256000 6.505695 3.787125 6.894391
2.257000 6.505849 3.789587 6.894390
2.258000 6.506003 3.792049 6.894388
2.259000 6.506156 3.794511 6.894386
2.260000 6.506308 3.796973 6.894385
2.261000 6.506460 3.799435 6.894383
2.262000 6.506611 3.801897 6.894381
2.263000 6.506762 3.804358 6.894379
