t fi z E
6.700000 0.046185 5.416848 0.809253
6.710000 0.037429 5.426213 0.809609
6.720000 0.028665 5.435590 0.809969
6.730000 0.019902 5.444979 0.810332
6.740000 0.011148 5.454381 0.810695
6.750000 0.002414 5.463796 0.811057
6.760000 -0.006293 5.473223 0.811417
6.770000 -0.014964 5.482663 0.811773
6.780000 -0.023590 5.492115 0.812124
6.790000 -0.032161 5.501580 0.812468
6.800000 -0.040671 5.511056 0.812804
6.810000 -0.049110 5.520545 0.813130
6.820000 -0.057471 5.530045 0.813446
6.830000 -0.065745 5.539556 0.813750
6.840000 -0.073924 5.549079 0.814041
6.850000 -0.082001 5.558612 0.814317
6.860000 -0.089967 5.568156 0.814578
6.870000 -0.097817 5.577709 0.814823
6.880000 -0.105541 5.587272 0.815051
6.890000 -0.113134 5.596845 0.815262
6.900000 -0.120589 5.606426 0.815453
6.910000 -0.127898 5.616015 0.815625
6.920000 -0.135055 5.625611 0.815778
6.930000 -0.142054 5.635215 0.815910
6.940000 -0.148889 5.644826 0.816022
6.950000 -0.155553 5.654443 0.816113
6.960000 -0.162043 5.664065 0.816182
6.970000 -0.168351 5.673692 0.816231
6.980000 -0.174472 5.683324 0.816258
6.990000 -0.180403 5.692959 0.816264
7.000000 -0.186137 5.702598 0.816249
7.010000 -0.191670 5.712239 0.816213
7.020000 -0.196999 5.721883 0.816157
7.030000 -0.202119 5.731528 0.816081
7.040000 -0.207025 5.741175 0.815985
7.050000 -0.211716 5.750822 0.815869
7.060000 -0.216186 5.760469 0.815735
7.070000 -0.220434 5.770116 0.815584
7.080000 -0.224456 5.779761 0.815415
7.090000 -0.228249 5.789405 0.815229
7.100000 -0.231811 5.799048 0.815028
7.110000 -0.235140 5.808688 0.814812
7.120000 -0.238234 5.818326 0.814582
7.130000 -0.241092 5.827960 0.814340
7.140000 -0.243711 5.837591 0.814085
7.150000 -0.246090 5.847218 0.813820
7.160000 -0.248229 5.856841 0.813544
7.170000 -0.250127 5.866460 0.813260
7.180000 -0.251783 5.876074 0.812968
7.190000 -0.253196 5.885683 0.812670
7.200000 -0.254368 5.895288 0.812367
7.210000 -0.255297 5.904887 0.812059
7.220000 -0.255984 5.914481 0.811748
7.230000 -0.256430 5.924069 0.811435
7.240000 -0.256635 5.933652 0.811121
7.250000 -0.256601 5.943229 0.810808
7.260000 -0.256328 5.952801 0.810496
7.270000 -0.255819 5.962368 0.810186
7.280000 -0.255074 5.971929 0.809880
7.290000 -0.254095 5.981484 0.809579
7.300000 -0.252885 5.991035 0.809284
7.310000 -0.251445 6.000580 0.808996
7.320000 -0.249779 6.010120 0.808715
7.330000 -0.247888 6.019656 0.808444
7.340000 -0.245775 6.029187 0.808182
7.350000 -0.243444 6.038714 0.807931
7.360000 -0.240897 6.048237 0.807691
7.370000 -0.238137 6.057756 0.807463
7.380000 -0.235169 6.067272 0.807249
7.390000 -0.231996 6.076785 0.807048
7.400000 -0.228621 6.086295 0.806862
7.410000 -0.225049 6.095803 0.806691
7.420000 -0.221284 6.105309 0.806535
7.430000 -0.217330 6.114814 0.806395
7.440000 -0.213190 6.124317 0.806272
7.450000 -0.208871 6.133820 0.806166
7.460000 -0.204377 6.143323 0.806077
7.470000 -0.199711 6.152826 0.806005
7.480000 -0.194881 6.162329 0.805951
7.490000 -0.189889 6.171834 0.805915
7.500000 -0.184742 6.181340 0.805896
7.510000 -0.179445 6.190848 0.805896
7.520000 -0.174003 6.200359 0.805913
7.530000 -0.168422 6.209873 0.805947
7.540000 -0.162707 6.219390 0.805999
7.550000 -0.156865 6.228912 0.806069
7.560000 -0.150900 6.238437 0.806155
7.570000 -0.144818 6.247968 0.806258
7.580000 -0.138627 6.257503 0.806376
7.590000 -0.132330 6.267044 0.806511
7.600000 -0.125936 6.276592 0.806660
7.610000 -0.119449 6.286145 0.806824
7.620000 -0.112876 6.295706 0.807001
7.630000 -0.106223 6.305273 0.807192
7.640000 -0.099496 6.314848 0.807395
7.650000 -0.092702 6.324431 0.807610
7.660000 -0.085846 6.334022 0.807835
7.670000 -0.078936 6.343621 0.808071
7.680000 -0.071977 6.353229 0.808315
7.690000 -0.064976 6.362845 0.808568
7.700000 -0.057939 6.372471 0.808828
7.710000 -0.050873 6.382106 0.809094
7.720000 -0.043784 6.391750 0.809365
7.730000 -0.036678 6.401404 0.809640
7.740000 -0.029561 6.411067 0.809919
7.750000 -0.022440 6.420741 0.810200
7.760000 -0.015320 6.430424 0.810483
7.770000 -0.008209 6.440116 0.810766
7.780000 -0.001113 6.449819 0.811048
7.790000 0.005964 6.459531 0.811328
7.800000 0.013014 6.469253 0.811605
7.810000 0.020031 6.478985 0.811879
7.820000 0.027011 6.488727 0.812149
7.830000 0.033945 6.498478 0.812412
7.840000 0.040830 6.508238 0.812670
7.850000 0.047660 6.518007 0.812920
7.860000 0.054428 6.527785 0.813162
7.870000 0.061129 6.537573 0.813395
7.880000 0.067758 6.547368 0.813618
7.890000 0.074309 6.557172 0.813831
7.900000 0.080778 6.566984 0.814033
7.910000 0.087158 6.576804 0.814224
7.920000 0.093446 6.586631 0.814402
7.930000 0.099636 6.596465 0.814567
7.940000 0.105723 6.606306 0.814719
7.950000 0.111702 6.616154 0.814857
7.960000 0.117570 6.626007 0.814982
7.970000 0.123322 6.635866 0.815091
7.980000 0.128953 6.645731 0.815187
7.990000 0.134459 6.655601 0.815267
8.000000 0.139836 6.665475 0.815332
8.010000 0.145080 6.675353 0.815382
8.020000 0.150188 6.685235 0.815416
8.030000 0.155156 6.695121 0.815436
8.040000 0.159981 6.705009 0.815440
8.050000 0.164658 6.714900 0.815428
8.060000 0.169185 6.724793 0.815402
8.070000 0.173559 6.734688 0.815361
8.080000 0.177777 6.744584 0.815305
8.090000 0.181837 6.754481 0.815235
8.100000 0.185735 6.764379 0.815151
8.110000 0.189468 6.774277 0.815053
8.120000 0.193036 6.784175 0.814942
8.130000 0.196436 6.794072 0.814818
8.140000 0.199665 6.803968 0.814682
8.150000 0.202722 6.813863 0.814534
8.160000 0.205605 6.823757 0.814374
8.170000 0.208312 6.833649 0.814204
8.180000 0.210843 6.843539 0.814024
8.190000 0.213195 6.853426 0.813834
8.200000 0.215368 6.863310 0.813636
8.210000 0.217362 6.873192 0.813429
8.220000 0.219174 6.883071 0.813215
8.230000 0.220804 6.892946 0.812995
8.240000 0.222253 6.902818 0.812768
8.250000 0.223519 6.912685 0.812536
8.260000 0.224602 6.922550 0.812300
8.270000 0.225502 6.932410 0.812060
8.280000 0.226220 6.942266 0.811817
8.290000 0.226755 6.952118 0.811572
8.300000 0.227108 6.961965 0.811325
8.310000 0.227280 6.971808 0.811078
8.320000 0.227270 6.981647 0.810831
8.330000 0.227081 6.991482 0.810585
8.340000 0.226711 7.001312 0.810341
8.350000 0.226164 7.011138 0.810099
8.360000 0.225440 7.020960 0.809860
8.370000 0.224540 7.030778 0.809625
8.380000 0.223465 7.040591 0.809395
8.390000 0.222218 7.050401 0.809170
8.400000 0.220799 7.060207 0.808951
8.410000 0.219211 7.070009 0.808738
8.420000 0.217456 7.079808 0.808533
8.430000 0.215536 7.089603 0.808336
8.440000 0.213452 7.099396 0.808147
8.450000 0.211207 7.109185 0.807967
8.460000 0.208804 7.118972 0.807796
8.470000 0.206245 7.128756 0.807636
8.480000 0.203532 7.138538 0.807486
8.490000 0.200669 7.148318 0.807346
8.500000 0.197658 7.158097 0.807218
8.510000 0.194502 7.167874 0.807101
8.520000 0.191204 7.177651 0.806997
8.530000 0.187767 7.187426 0.806904
8.540000 0.184194 7.197201 0.806824
8.550000 0.180489 7.206977 0.806756
8.560000 0.176654 7.216752 0.806701
8.570000 0.172695 7.226528 0.806659
8.580000 0.168613 7.236305 0.806630
8.590000 0.164412 7.246083 0.806614
8.600000 0.160097 7.255863 0.806611
8.610000 0.155671 7.265644 0.806620
8.620000 0.151137 7.275428 0.806643
8.630000 0.146500 7.285214 0.806678
8.640000 0.141763 7.295004 0.806726
8.650000 0.136932 7.304796 0.806787
8.660000 0.132008 7.314593 0.806860
8.670000 0.126998 7.324393 0.806944
8.680000 0.121904 7.334197 0.807040
8.690000 0.116731 7.344006 0.807148
8.700000 0.111483 7.353819 0.807266
8.710000 0.106165 7.363638 0.807395
8.720000 0.100781 7.373462 0.807534
8.730000 0.095335 7.383291 0.807683
8.740000 0.089832 7.393126 0.807841
8.750000 0.084275 7.402968 0.808007
8.760000 0.078669 7.412816 0.808181
8.770000 0.073020 7.422670 0.808363
8.780000 0.067330 7.432531 0.808552
8.790000 0.061605 7.442398 0.808748
8.800000 0.055849 7.452273 0.808949
8.810000 0.050066 7.462155 0.809155
8.820000 0.044261 7.472045 0.809365
8.830000 0.038439 7.481941 0.809579
8.840000 0.032603 7.491846 0.809797
8.850000 0.026758 7.501757 0.810017
8.860000 0.020909 7.511677 0.810238
8.870000 0.015059 7.521604 0.810461
8.880000 0.009214 7.531539 0.810684
8.890000 0.003378 7.541482 0.810907
8.900000 -0.002446 7.551432 0.811129
8.910000 -0.008252 7.561391 0.811350
8.920000 -0.014037 7.571356 0.811568
8.930000 -0.019796 7.581330 0.811783
8.940000 -0.025526 7.591311 0.811995
8.950000 -0.031222 7.601299 0.812203
8.960000 -0.036880 7.611295 0.812406
8.970000 -0.042496 7.621298 0.812603
8.980000 -0.048066 7.631309 0.812795
8.990000 -0.053586 7.641326 0.812980
9.000000 -0.059053 7.651350 0.813159
9.010000 -0.064463 7.661380 0.813330
9.020000 -0.069811 7.671417 0.813493
9.030000 -0.075094 7.681460 0.813648
9.040000 -0.080309 7.691509 0.813794
9.050000 -0.085453 7.701564 0.813931
9.060000 -0.090520 7.711625 0.814059
9.070000 -0.095510 7.721691 0.814177
9.080000 -0.100417 7.731761 0.814285
9.090000 -0.105239 7.741837 0.814382
9.100000 -0.109972 7.751917 0.814469
9.110000 -0.114615 7.762001 0.814545
9.120000 -0.119163 7.772089 0.814610
9.130000 -0.123613 7.782181 0.814665
9.140000 -0.127964 7.792276 0.814708
9.150000 -0.132212 7.802374 0.814739
9.160000 -0.136354 7.812475 0.814760
9.170000 -0.140389 7.822579 0.814770
9.180000 -0.144314 7.832685 0.814768
9.190000 -0.148125 7.842792 0.814755
9.200000 -0.151822 7.852901 0.814731
9.210000 -0.155402 7.863012 0.814696
9.220000 -0.158862 7.873123 0.814650
9.230000 -0.162202 7.883235 0.814594
9.240000 -0.165418 7.893348 0.814528
9.250000 -0.168510 7.903461 0.814451
9.260000 -0.171475 7.913574 0.814365
9.270000 -0.174312 7.923686 0.814269
9.280000 -0.177020 7.933798 0.814164
9.290000 -0.179597 7.943908 0.814050
9.300000 -0.182041 7.954018 0.813927
9.310000 -0.184353 7.964126 0.813797
9.320000 -0.186530 7.974233 0.813658
9.330000 -0.188571 7.984338 0.813512
9.340000 -0.190477 7.994441 0.813360
9.350000 -0.192245 8.004542 0.813201
9.360000 -0.193875 8.014641 0.813036
9.370000 -0.195367 8.024736 0.812865
9.380000 -0.196721 8.034830 0.812690
9.390000 -0.197934 8.044920 0.812510
9.400000 -0.199009 8.055008 0.812326
9.410000 -0.199943 8.065092 0.812139
9.420000 -0.200738 8.075174 0.811948
9.430000 -0.201393 8.085252 0.811756
9.440000 -0.201908 8.095327 0.811561
9.450000 -0.202283 8.105398 0.811365
9.460000 -0.202519 8.115466 0.811168
9.470000 -0.202616 8.125531 0.810971
9.480000 -0.202575 8.135592 0.810775
9.490000 -0.202395 8.145650 0.810579
9.500000 -0.202078 8.155705 0.810384
9.510000 -0.201624 8.165755 0.810191
9.520000 -0.201035 8.175803 0.810000
9.530000 -0.200311 8.185847 0.809813
9.540000 -0.199452 8.195888 0.809628
9.550000 -0.198461 8.205926 0.809448
9.560000 -0.197338 8.215961 0.809271
9.570000 -0.196084 8.225993 0.809100
9.580000 -0.194701 8.236022 0.808933
9.590000 -0.193190 8.246048 0.808772
9.600000 -0.191553 8.256072 0.808617
9.610000 -0.189791 8.266094 0.808468
9.620000 -0.187906 8.276113 0.808326
9.630000 -0.185900 8.286130 0.808192
9.640000 -0.183773 8.296145 0.808064
9.650000 -0.181529 8.306158 0.807944
9.660000 -0.179169 8.316170 0.807833
9.670000 -0.176695 8.326181 0.807729
9.680000 -0.174109 8.336190 0.807634
9.690000 -0.171413 8.346199 0.807548
9.700000 -0.168609 8.356207 0.807471
9.710000 -0.165700 8.366215 0.807403
9.720000 -0.162688 8.376222 0.807344
9.730000 -0.159575 8.386230 0.807294
9.740000 -0.156363 8.396237 0.807254
9.750000 -0.153056 8.406246 0.807224
9.760000 -0.149655 8.416255 0.807203
9.770000 -0.146163 8.426265 0.807191
9.780000 -0.142583 8.436277 0.807190
9.790000 -0.138918 8.446290 0.807198
9.800000 -0.135169 8.456305 0.807215
9.810000 -0.131341 8.466322 0.807242
9.820000 -0.127435 8.476341 0.807279
9.830000 -0.123455 8.486363 0.807324
9.840000 -0.119403 8.496387 0.807379
9.850000 -0.115282 8.506415 0.807442
9.860000 -0.111096 8.516446 0.807515
9.870000 -0.106846 8.526480 0.807595
9.880000 -0.102537 8.536518 0.807685
9.890000 -0.098171 8.546560 0.807782
9.900000 -0.093751 8.556606 0.807886
9.910000 -0.089280 8.566656 0.807998
9.920000 -0.084762 8.576711 0.808118
9.930000 -0.080199 8.586770 0.808244
9.940000 -0.075595 8.596834 0.808376
9.950000 -0.070953 8.606904 0.808515
9.960000 -0.066275 8.616978 0.808659
9.970000 -0.061566 8.627058 0.808808
9.980000 -0.056827 8.637143 0.808962
9.990000 -0.052063 8.647234 0.809121
10.000000 -0.047277 8.657330 0.809284
10.010000 -0.042471 8.667432 0.809450
10.020000 -0.037649 8.677541 0.809619
10.030000 -0.032814 8.687655 0.809791
10.040000 -0.027969 8.697775 0.809965
10.050000 -0.023117 8.707901 0.810141
10.060000 -0.018262 8.718033 0.810319
10.070000 -0.013407 8.728172 0.810497
10.080000 -0.008554 8.738317 0.810675
10.090000 -0.003707 8.748468 0.810853
10.100000 0.001131 8.758625 0.811031
10.110000 0.005958 8.768788 0.811208
10.120000 0.010769 8.778957 0.811383
10.130000 0.015562 8.789133 0.811556
10.140000 0.020334 8.799315 0.811727
10.150000 0.025083 8.809502 0.811895
10.160000 0.029804 8.819696 0.812060
10.170000 0.034496 8.829895 0.812222
10.180000 0.039154 8.840101 0.812379
10.190000 0.043778 8.850311 0.812532
10.200000 0.048363 8.860528 0.812680
10.210000 0.052907 8.870750 0.812823
10.220000 0.057408 8.880977 0.812961
10.230000 0.061862 8.891209 0.813092
10.240000 0.066266 8.901446 0.813218
10.250000 0.070620 8.911688 0.813337
10.260000 0.074918 8.921935 0.813450
10.270000 0.079161 8.932186 0.813556
10.280000 0.083344 8.942442 0.813654
10.290000 0.087465 8.952702 0.813746
10.300000 0.091523 8.962965 0.813829
10.310000 0.095514 8.973233 0.813905
10.320000 0.099437 8.983504 0.813973
10.330000 0.103289 8.993778 0.814033
10.340000 0.107068 9.004055 0.814085
10.350000 0.110772 9.014336 0.814129
10.360000 0.114399 9.024619 0.814164
10.370000 0.117948 9.034904 0.814191
10.380000 0.121416 9.045192 0.814210
10.390000 0.124801 9.055482 0.814220
10.400000 0.128101 9.065773 0.814222
10.410000 0.131315 9.076067 0.814216
10.420000 0.134442 9.086361 0.814201
10.430000 0.137479 9.096657 0.814178
10.440000 0.140425 9.106954 0.814147
10.450000 0.143278 9.117251 0.814108
10.460000 0.146038 9.127549 0.814062
10.470000 0.148702 9.137847 0.814007
10.480000 0.151270 9.148146 0.813945
10.490000 0.153740 9.158444 0.813876
10.500000 0.156110 9.168742 0.813799
10.510000 0.158381 9.179039 0.813715
10.520000 0.160551 9.189336 0.813625
10.530000 0.162619 9.199632 0.813529
10.540000 0.164584 9.209927 0.813426
10.550000 0.166445 9.220220 0.813317
10.560000 0.168202 9.230513 0.813203
10.570000 0.169853 9.240803 0.813083
10.580000 0.171399 9.251092 0.812958
10.590000 0.172838 9.261380 0.812828
10.600000 0.174171 9.271665 0.812695
10.610000 0.175395 9.281948 0.812557
10.620000 0.176513 9.292230 0.812415
10.630000 0.177522 9.302508 0.812270
10.640000 0.178423 9.312785 0.812122
10.650000 0.179215 9.323059 0.811971
10.660000 0.179899 9.333331 0.811818
10.670000 0.180475 9.343600 0.811663
10.680000 0.180942 9.353866 0.811507
10.690000 0.181300 9.364130 0.811349
10.700000 0.181550 9.374391 0.811191
10.710000 0.181692 9.384649 0.811032
10.720000 0.181726 9.394904 0.810873
10.730000 0.181653 9.405157 0.810715
10.740000 0.181472 9.415407 0.810557
10.750000 0.181185 9.425654 0.810400
10.760000 0.180792 9.435898 0.810245
10.770000 0.180293 9.446140 0.810092
10.780000 0.179689 9.456379 0.809940
10.790000 0.178981 9.466615 0.809791
10.800000 0.178169 9.476849 0.809645
10.810000 0.177255 9.487080 0.809502
10.820000 0.176239 9.497309 0.809362
10.830000 0.175122 9.507536 0.809226
10.840000 0.173905 9.517760 0.809095
10.850000 0.172589 9.527983 0.808967
10.860000 0.171175 9.538203 0.808844
10.870000 0.169664 9.548422 0.808726
10.880000 0.168058 9.558638 0.808614
10.890000 0.166358 9.568853 0.808506
10.900000 0.164565 9.579067 0.808404
10.910000 0.162680 9.589279 0.808308
10.920000 0.160704 9.599490 0.808219
10.930000 0.158640 9.609700 0.808135
10.940000 0.156488 9.619909 0.808058
10.950000 0.154251 9.630118 0.807987
10.960000 0.151929 9.640325 0.807923
10.970000 0.149524 9.650533 0.807866
10.980000 0.147038 9.660740 0.807815
10.990000 0.144473 9.670947 0.807772
11.000000 0.141830 9.681155 0.807736
11.010000 0.139111 9.691363 0.807707
11.020000 0.136318 9.701571 0.807685
11.030000 0.133452 9.711780 0.807670
11.040000 0.130516 9.721990 0.807663
11.050000 0.127512 9.732201 0.807663
11.060000 0.124440 9.742413 0.807670
11.070000 0.121304 9.752627 0.807684
11.080000 0.118106 9.762842 0.807706
11.090000 0.114846 9.773060 0.807734
11.100000 0.111528 9.783279 0.807770
11.110000 0.108153 9.793500 0.807812
11.120000 0.104724 9.803724 0.807861
11.130000 0.101242 9.813951 0.807917
11.140000 0.097710 9.824180 0.807979
11.150000 0.094130 9.834412 0.808048
11.160000 0.090504 9.844647 0.808122
11.170000 0.086835 9.854885 0.808203
11.180000 0.083123 9.865127 0.808289
11.190000 0.079373 9.875372 0.808381
11.200000 0.075585 9.885621 0.808478
11.210000 0.071763 9.895874 0.808580
11.220000 0.067908 9.906130 0.808687
11.230000 0.064023 9.916391 0.808799
11.240000 0.060110 9.926656 0.808914
11.250000 0.056171 9.936925 0.809034
11.260000 0.052208 9.947198 0.809158
11.270000 0.048225 9.957476 0.809285
11.280000 0.044223 9.967759 0.809415
11.290000 0.040204 9.978046 0.809548
11.300000 0.036171 9.988338 0.809684
11.310000 0.032126 9.998634 0.809822
11.320000 0.028071 10.008936 0.809961
11.330000 0.024010 10.019242 0.810102
11.340000 0.019943 10.029554 0.810245
11.350000 0.015873 10.039870 0.810388
11.360000 0.011803 10.050191 0.810532
11.370000 0.007735 10.060517 0.810677
11.380000 0.003671 10.070849 0.810821
11.390000 -0.000387 10.081185 0.810965
11.400000 -0.004437 10.091526 0.811108
11.410000 -0.008475 10.101873 0.811250
11.420000 -0.012501 10.112224 0.811391
11.430000 -0.016511 10.122580 0.811530
11.440000 -0.020504 10.132941 0.811668
11.450000 -0.024478 10.143307 0.811803
11.460000 -0.028430 10.153678 0.811935
11.470000 -0.032359 10.164054 0.812065
11.480000 -0.036261 10.174434 0.812192
11.490000 -0.040136 10.184818 0.812315
11.500000 -0.043981 10.195207 0.812435
11.510000 -0.047794 10.205601 0.812551
11.520000 -0.051573 10.215999 0.812662
11.530000 -0.055316 10.226401 0.812770
11.540000 -0.059021 10.236807 0.812873
11.550000 -0.062687 10.247217 0.812971
11.560000 -0.066311 10.257630 0.813064
11.570000 -0.069891 10.268048 0.813152
11.580000 -0.073427 10.278469 0.813235
11.590000 -0.076915 10.288893 0.813312
11.600000 -0.080355 10.299321 0.813383
11.610000 -0.083744 10.309752 0.813449
11.620000 -0.087081 10.320186 0.813509
11.630000 -0.090364 10.330623 0.813563
11.640000 -0.093591 10.341062 0.813611
11.650000 -0.096762 10.351504 0.813653
11.660000 -0.099874 10.361948 0.813688
11.670000 -0.102926 10.372394 0.813717
11.680000 -0.105917 10.382843 0.813740
11.690000 -0.108844 10.393293 0.813757
11.700000 -0.111708 10.403745 0.813767
11.710000 -0.114506 10.414198 0.813771
11.720000 -0.117237 10.424653 0.813769
11.730000 -0.119899 10.435109 0.813760
11.740000 -0.122493 10.445566 0.813745
11.750000 -0.125016 10.456024 0.813724
11.760000 -0.127467 10.466483 0.813697
11.770000 -0.129846 10.476942 0.813664
11.780000 -0.132151 10.487401 0.813624
11.790000 -0.134381 10.497861 0.813579
11.800000 -0.136535 10.508321 0.813529
11.810000 -0.138613 10.518781 0.813472
11.820000 -0.140613 10.529240 0.813410
11.830000 -0.142535 10.539699 0.813343
11.840000 -0.144377 10.550158 0.813271
11.850000 -0.146140 10.560615 0.813194
11.860000 -0.147823 10.571072 0.813112
11.870000 -0.149424 10.581528 0.813025
11.880000 -0.150944 10.591983 0.812935
11.890000 -0.152381 10.602437 0.812839
11.900000 -0.153735 10.612890 0.812740
11.910000 -0.155007 10.623341 0.812637
11.920000 -0.156194 10.633791 0.812531
11.930000 -0.157298 10.644239 0.812421
11.940000 -0.158317 10.654685 0.812309
11.950000 -0.159251 10.665130 0.812193
11.960000 -0.160101 10.675572 0.812075
11.970000 -0.160866 10.686013 0.811955
11.980000 -0.161545 10.696452 0.811832
11.990000 -0.162139 10.706889 0.811708
12.000000 -0.162648 10.717324 0.811582
12.010000 -0.163071 10.727756 0.811455
12.020000 -0.163409 10.738187 0.811327
12.030000 -0.163662 10.748615 0.811198
12.040000 -0.163829 10.759041 0.811069
12.050000 -0.163912 10.769464 0.810940
12.060000 -0.163909 10.779886 0.810810
12.070000 -0.163823 10.790305 0.810681
12.080000 -0.163652 10.800722 0.810553
12.090000 -0.163397 10.811137 0.810425
12.100000 -0.163058 10.821549 0.810298
12.110000 -0.162637 10.831959 0.810173
12.120000 -0.162132 10.842368 0.810050
12.130000 -0.161546 10.852774 0.809928
12.140000 -0.160878 10.863177 0.809808
12.150000 -0.160128 10.873579 0.809691
12.160000 -0.159299 10.883979 0.809576
12.170000 -0.158389 10.894377 0.809464
12.180000 -0.157401 10.904773 0.809355
12.190000 -0.156334 10.915168 0.809249
12.200000 -0.155189 10.925561 0.809147
12.210000 -0.153968 10.935952 0.809048
12.220000 -0.152670 10.946341 0.808953
12.230000 -0.151297 10.956730 0.808862
12.240000 -0.149851 10.967116 0.808776
12.250000 -0.148330 10.977502 0.808693
12.260000 -0.146738 10.987887 0.808615
12.270000 -0.145074 10.998271 0.808541
12.280000 -0.143340 11.008653 0.808473
12.290000 -0.141537 11.019035 0.808409
12.300000 -0.139666 11.029417 0.808350
12.310000 -0.137727 11.039798 0.808296
12.320000 -0.135723 11.050179 0.808248
12.330000 -0.133655 11.060559 0.808204
12.340000 -0.131522 11.070940 0.808166
12.350000 -0.129328 11.081320 0.808133
12.360000 -0.127073 11.091701 0.808106
12.370000 -0.124758 11.102082 0.808084
12.380000 -0.122385 11.112463 0.808068
12.390000 -0.119955 11.122845 0.808058
12.400000 -0.117470 11.133228 0.808052
12.410000 -0.114930 11.143612 0.808053
12.420000 -0.112337 11.153997 0.808059
12.430000 -0.109694 11.164383 0.808070
12.440000 -0.107000 11.174770 0.808087
12.450000 -0.104258 11.185159 0.808109
12.460000 -0.101469 11.195550 0.808136
12.470000 -0.098635 11.205942 0.808169
12.480000 -0.095757 11.216336 0.808207
12.490000 -0.092837 11.226732 0.808250
12.500000 -0.089876 11.237131 0.808298
12.510000 -0.086876 11.247531 0.808351
12.520000 -0.083838 11.257934 0.808409
12.530000 -0.080764 11.268340 0.808471
12.540000 -0.077657 11.278748 0.808538
12.550000 -0.074516 11.289159 0.808609
12.560000 -0.071344 11.299573 0.808685
12.570000 -0.068143 11.309990 0.808764
12.580000 -0.064915 11.320410 0.808848
12.590000 -0.061660 11.330833 0.808935
12.600000 -0.058381 11.341260 0.809025
12.610000 -0.055079 11.351690 0.809119
12.620000 -0.051756 11.362123 0.809216
12.630000 -0.048414 11.372560 0.809316
12.640000 -0.045054 11.383001 0.809419
12.650000 -0.041678 11.393445 0.809524
12.660000 -0.038288 11.403893 0.809631
12.670000 -0.034885 11.414345 0.809741
12.680000 -0.031472 11.424801 0.809852
12.690000 -0.028049 11.435260 0.809965
12.700000 -0.024619 11.445724 0.810080
12.710000 -0.021184 11.456192 0.810196
12.720000 -0.017744 11.466663 0.810312
12.730000 -0.014302 11.477139 0.810429
12.740000 -0.010859 11.487619 0.810547
12.750000 -0.007417 11.498103 0.810665
12.760000 -0.003978 11.508591 0.810783
12.770000 -0.000543 11.519083 0.810901
12.780000 0.002885 11.529579 0.811018
12.790000 0.006307 11.540080 0.811135
12.800000 0.009718 11.550584 0.811251
12.810000 0.013119 11.561093 0.811366
12.820000 0.016508 11.571605 0.811479
12.830000 0.019882 11.582122 0.811591
12.840000 0.023241 11.592642 0.811701
12.850000 0.026582 11.603166 0.811809
12.860000 0.029905 11.613695 0.811915
12.870000 0.033207 11.624226 0.812018
12.880000 0.036487 11.634762 0.812119
12.890000 0.039743 11.645301 0.812217
12.900000 0.042975 11.655844 0.812313
12.910000 0.046180 11.666391 0.812405
12.920000 0.049358 11.676941 0.812494
12.930000 0.052506 11.687494 0.812579
12.940000 0.055623 11.698050 0.812661
12.950000 0.058708 11.708610 0.812739
12.960000 0.061760 11.719173 0.812813
12.970000 0.064777 11.729739 0.812883
12.980000 0.067757 11.740307 0.812950
12.990000 0.070700 11.750878 0.813011
13.000000 0.073604 11.761452 0.813069
13.010000 0.076468 11.772029 0.813122
13.020000 0.079290 11.782608 0.813171
13.030000 0.082070 11.793189 0.813215
13.040000 0.084806 11.803772 0.813254
13.050000 0.087497 11.814358 0.813289
13.060000 0.090142 11.824945 0.813319
13.070000 0.092739 11.835535 0.813344
13.080000 0.095289 11.846125 0.813364
13.090000 0.097788 11.856718 0.813379
13.100000 0.100238 11.867312 0.813390
13.110000 0.102636 11.877907 0.813396
13.120000 0.104981 11.888503 0.813396
13.130000 0.107273 11.899101 0.813392
13.140000 0.109511 11.909699 0.813384
13.150000 0.111693 11.920298 0.813370
13.160000 0.113820 11.930898 0.813352
13.170000 0.115889 11.941498 0.813328
13.180000 0.117901 11.952099 0.813301
13.190000 0.119854 11.962700 0.813268
13.200000 0.121748 11.973301 0.813232
13.210000 0.123582 11.983902 0.813190
13.220000 0.125355 11.994504 0.813145
13.230000 0.127067 12.005104 0.813095
13.240000 0.128717 12.015705 0.813041
13.250000 0.130304 12.026305 0.812983
13.260000 0.131828 12.036905 0.812922
13.270000 0.133289 12.047504 0.812856
13.280000 0.134685 12.058103 0.812787
13.290000 0.136016 12.068700 0.812714
13.300000 0.137283 12.079297 0.812639
13.310000 0.138484 12.089893 0.812559
13.320000 0.139619 12.100487 0.812477
13.330000 0.140688 12.111081 0.812392
13.340000 0.141690 12.121673 0.812305
13.350000 0.142626 12.132264 0.812214
13.360000 0.143495 12.142853 0.812122
13.370000 0.144296 12.153441 0.812027
13.380000 0.145030 12.164028 0.811930
13.390000 0.145696 12.174613 0.811831
13.400000 0.146294 12.185196 0.811731
13.410000 0.146824 12.195778 0.811629
13.420000 0.147287 12.206358 0.811526
13.430000 0.147682 12.216936 0.811422
13.440000 0.148008 12.227512 0.811317
13.450000 0.148267 12.238087 0.811212
13.460000 0.148458 12.248660 0.811106
13.470000 0.148581 12.259231 0.810999
13.480000 0.148637 12.269800 0.810892
13.490000 0.148625 12.280367 0.810786
13.500000 0.148545 12.290932 0.810680
