0.000000 0.524600 0.000000 -8.655244
0.010000 0.524099 -0.050087 -8.656497
0.020000 0.523098 -0.100130 -8.657745
0.030000 0.521597 -0.150087 -8.658983
0.040000 0.519598 -0.199913 -8.660207
0.050000 0.517102 -0.249566 -8.661412
0.060000 0.514112 -0.299003 -8.662596
0.070000 0.510630 -0.348179 -8.663752
0.080000 0.506660 -0.397052 -8.664877
0.090000 0.502204 -0.445577 -8.665968
0.100000 0.497267 -0.493713 -8.667019
0.110000 0.491853 -0.541416 -8.668028
0.120000 0.485966 -0.588642 -8.668991
0.130000 0.479613 -0.635348 -8.669903
0.140000 0.472798 -0.681492 -8.670761
0.150000 0.465528 -0.727030 -8.671562
0.160000 0.457808 -0.771919 -8.672303
0.170000 0.449647 -0.816117 -8.672981
0.180000 0.441051 -0.859582 -8.673592
0.190000 0.432029 -0.902271 -8.674135
0.200000 0.422587 -0.944143 -8.674606
0.210000 0.412736 -0.985155 -8.675004
0.220000 0.402483 -1.025266 -8.675326
0.230000 0.391839 -1.064437 -8.675571
0.240000 0.380812 -1.102626 -8.675738
0.250000 0.369415 -1.139793 -8.675825
0.260000 0.357656 -1.175900 -8.675831
0.270000 0.345546 -1.210908 -8.675756
0.280000 0.333099 -1.244779 -8.675599
0.290000 0.320324 -1.277477 -8.675362
0.300000 0.307234 -1.308964 -8.675043
0.310000 0.293842 -1.339206 -8.674644
0.320000 0.280161 -1.368169 -8.674167
0.330000 0.266202 -1.395820 -8.673612
0.340000 0.251981 -1.422127 -8.672981
0.350000 0.237510 -1.447060 -8.672276
0.360000 0.222805 -1.470588 -8.671501
0.370000 0.207878 -1.492685 -8.670658
0.380000 0.192744 -1.513323 -8.669749
0.390000 0.177420 -1.532478 -8.668779
0.400000 0.161918 -1.550127 -8.667751
0.410000 0.146256 -1.566249 -8.666669
0.420000 0.130448 -1.580822 -8.665538
0.430000 0.114509 -1.593830 -8.664363
0.440000 0.098457 -1.605256 -8.663147
0.450000 0.082306 -1.615086 -8.661897
0.460000 0.066073 -1.623307 -8.660617
0.470000 0.049774 -1.629909 -8.659313
0.480000 0.033425 -1.634885 -8.657990
0.490000 0.017043 -1.638227 -8.656655
0.500000 0.000643 -1.639931 -8.655311
0.510000 -0.015757 -1.639995 -8.653967
0.520000 -0.032141 -1.638420 -8.652626
0.530000 -0.048493 -1.635206 -8.651295
0.540000 -0.064796 -1.630359 -8.649980
0.550000 -0.081035 -1.623884 -8.648686
0.560000 -0.097193 -1.615789 -8.647418
0.570000 -0.113254 -1.606085 -8.646182
0.580000 -0.129202 -1.594784 -8.644983
0.590000 -0.145021 -1.581899 -8.643826
0.600000 -0.160695 -1.567448 -8.642716
0.610000 -0.176210 -1.551448 -8.641657
0.620000 -0.191549 -1.533918 -8.640653
0.630000 -0.206698 -1.514880 -8.639709
0.640000 -0.221641 -1.494357 -8.638828
0.650000 -0.236365 -1.472374 -8.638014
0.660000 -0.250855 -1.448957 -8.637269
0.670000 -0.265096 -1.424134 -8.636596
0.680000 -0.279075 -1.397933 -8.635997
0.690000 -0.292779 -1.370387 -8.635475
0.700000 -0.306194 -1.341525 -8.635031
0.710000 -0.319308 -1.311382 -8.634667
0.720000 -0.332108 -1.279991 -8.634383
