0.000000 1.000000 0.000000 -5.403023
0.001000 0.999992 -0.008415 -5.403058
0.002000 0.999975 -0.016829 -5.403094
0.003000 0.999950 -0.025244 -5.403129
0.004000 0.999916 -0.033658 -5.403165
0.005000 0.999874 -0.042073 -5.403200
0.006000 0.999823 -0.050487 -5.403235
0.007000 0.999764 -0.058900 -5.403271
0.008000 0.999697 -0.067314 -5.403306
0.009000 0.999621 -0.075727 -5.403342
0.010000 0.999537 -0.084140 -5.403377
0.011000 0.999445 -0.092552 -5.403412
0.012000 0.999344 -0.100964 -5.403448
0.013000 0.999234 -0.109375 -5.403483
0.014000 0.999117 -0.117785 -5.403518
0.015000 0.998990 -0.126195 -5.403554
0.016000 0.998856 -0.134604 -5.403589
0.017000 0.998713 -0.143013 -5.403624
0.018000 0.998561 -0.151421 -5.403660
0.019000 0.998401 -0.159828 -5.403695
0.020000 0.998233 -0.168234 -5.403730
0.021000 0.998057 -0.176639 -5.403765
0.022000 0.997872 -0.185043 -5.403801
0.023000 0.997678 -0.193446 -5.403836
0.024000 0.997476 -0.201848 -5.403871
0.025000 0.997266 -0.210249 -5.403906
0.026000 0.997047 -0.218649 -5.403941
0.027000 0.996820 -0.227048 -5.403976
0.028000 0.996585 -0.235446 -5.404011
0.029000 0.996341 -0.243842 -5.404047
0.030000 0.996089 -0.252237 -5.404082
0.031000 0.995828 -0.260630 -5.404117
0.032000 0.995559 -0.269022 -5.404152
0.033000 0.995282 -0.277413 -5.404187
0.034000 0.994996 -0.285802 -5.404222
0.035000 0.994702 -0.294190 -5.404257
0.036000 0.994399 -0.302576 -5.404292
0.037000 0.994088 -0.310960 -5.404326
0.038000 0.993769 -0.319342 -5.404361
0.039000 0.993441 -0.327723 -5.404396
0.040000 0.993105 -0.336102 -5.404431
0.041000 0.992761 -0.344480 -5.404466
0.042000 0.992408 -0.352855 -5.404500
0.043000 0.992046 -0.361229 -5.404535
0.044000 0.991677 -0.369600 -5.404570
0.045000 0.991299 -0.377969 -5.404604
0.046000 0.990913 -0.386337 -5.404639
0.047000 0.990518 -0.394702 -5.404674
0.048000 0.990115 -0.403065 -5.404708
0.049000 0.989703 -0.411426 -5.404743
0.050000 0.989284 -0.419785 -5.404777
0.051000 0.988855 -0.428141 -5.404811
0.052000 0.988419 -0.436495 -5.404846
0.053000 0.987974 -0.444847 -5.404880
0.054000 0.987521 -0.453196 -5.404914
0.055000 0.987059 -0.461542 -5.404949
0.056000 0.986589 -0.469886 -5.404983
0.057000 0.986111 -0.478228 -5.405017
0.058000 0.985625 -0.486567 -5.405051
0.059000 0.985130 -0.494903 -5.405085
0.060000 0.984627 -0.503236 -5.405119
0.061000 0.984115 -0.511567 -5.405153
0.062000 0.983595 -0.519895 -5.405187
0.063000 0.983067 -0.528220 -5.405221
0.064000 0.982530 -0.536542 -5.405255
0.065000 0.981985 -0.544861 -5.405289
0.066000 0.981432 -0.553177 -5.405322
0.067000 0.980871 -0.561490 -5.405356
0.068000 0.980301 -0.569800 -5.405390
0.069000 0.979723 -0.578106 -5.405423
0.070000 0.979136 -0.586410 -5.405457
0.071000 0.978542 -0.594710 -5.405490
0.072000 0.977939 -0.603007 -5.405524
0.073000 0.977327 -0.611300 -5.405557
0.074000 0.976708 -0.619590 -5.405590
0.075000 0.976080 -0.627877 -5.405623
0.076000 0.975444 -0.636160 -5.405657
0.077000 0.974799 -0.644439 -5.405690
0.078000 0.974147 -0.652715 -5.405723
0.079000 0.973486 -0.660988 -5.405756
0.080000 0.972816 -0.669256 -5.405789
0.081000 0.972139 -0.677521 -5.405822
0.082000 0.971453 -0.685782 -5.405854
0.083000 0.970759 -0.694039 -5.405887
0.084000 0.970057 -0.702292 -5.405920
0.085000 0.969346 -0.710541 -5.405952
0.086000 0.968627 -0.718786 -5.405985
0.087000 0.967900 -0.727027 -5.406017
0.088000 0.967165 -0.735264 -5.406050
0.089000 0.966422 -0.743497 -5.406082
0.090000 0.965670 -0.751726 -5.406114
0.091000 0.964910 -0.759950 -5.406146
0.092000 0.964142 -0.768170 -5.406179
0.093000 0.963365 -0.776386 -5.406211
0.094000 0.962581 -0.784597 -5.406243
0.095000 0.961788 -0.792803 -5.406274
0.096000 0.960987 -0.801006 -5.406306
0.097000 0.960178 -0.809203 -5.406338
0.098000 0.959360 -0.817396 -5.406370
0.099000 0.958535 -0.825584 -5.406401
0.100000 0.957701 -0.833768 -5.406433
0.101000 0.956859 -0.841947 -5.406464
0.102000 0.956009 -0.850120 -5.406495
0.103000 0.955151 -0.858289 -5.406527
0.104000 0.954284 -0.866453 -5.406558
0.105000 0.953410 -0.874612 -5.406589
0.106000 0.952527 -0.882766 -5.406620
0.107000 0.951636 -0.890915 -5.406651
0.108000 0.950737 -0.899059 -5.406682
0.109000 0.949830 -0.907197 -5.406712
0.110000 0.948914 -0.915330 -5.406743
0.111000 0.947991 -0.923458 -5.406773
0.112000 0.947059 -0.931581 -5.406804
0.113000 0.946120 -0.939698 -5.406834
0.114000 0.945172 -0.947809 -5.406865
0.115000 0.944216 -0.955915 -5.406895
0.116000 0.943252 -0.964016 -5.406925
0.117000 0.942280 -0.972110 -5.406955
0.118000 0.941300 -0.980199 -5.406985
0.119000 0.940311 -0.988283 -5.407014
0.120000 0.939315 -0.996360 -5.407044
0.121000 0.938311 -1.004432 -5.407074
0.122000 0.937298 -1.012497 -5.407103
0.123000 0.936277 -1.020557 -5.407133
0.124000 0.935249 -1.028610 -5.407162
0.125000 0.934212 -1.036658 -5.407191
0.126000 0.933168 -1.044699 -5.407220
0.127000 0.932115 -1.052734 -5.407249
0.128000 0.931054 -1.060763 -5.407278
0.129000 0.929985 -1.068786 -5.407307
0.130000 0.928908 -1.076802 -5.407335
0.131000 0.927824 -1.084811 -5.407364
0.132000 0.926731 -1.092814 -5.407392
0.133000 0.925630 -1.100811 -5.407421
0.134000 0.924521 -1.108801 -5.407449
0.135000 0.923404 -1.116784 -5.407477
0.136000 0.922280 -1.124761 -5.407505
0.137000 0.921147 -1.132731 -5.407533
0.138000 0.920006 -1.140694 -5.407561
0.139000 0.918858 -1.148650 -5.407588
0.140000 0.917701 -1.156599 -5.407616
0.141000 0.916536 -1.164541 -5.407643
0.142000 0.915364 -1.172476 -5.407671
0.143000 0.914184 -1.180404 -5.407698
0.144000 0.912995 -1.188324 -5.407725
0.145000 0.911799 -1.196238 -5.407752
0.146000 0.910595 -1.204144 -5.407779
0.147000 0.909383 -1.212043 -5.407805
0.148000 0.908163 -1.219934 -5.407832
0.149000 0.906935 -1.227818 -5.407858
0.150000 0.905699 -1.235694 -5.407885
0.151000 0.904456 -1.243562 -5.407911
0.152000 0.903204 -1.251423 -5.407937
0.153000 0.901945 -1.259276 -5.407963
0.154000 0.900678 -1.267122 -5.407989
0.155000 0.899403 -1.274959 -5.408014
0.156000 0.898120 -1.282789 -5.408040
0.157000 0.896830 -1.290610 -5.408065
0.158000 0.895531 -1.298424 -5.408090
0.159000 0.894225 -1.306229 -5.408116
0.160000 0.892911 -1.314027 -5.408141
0.161000 0.891589 -1.321816 -5.408165
0.162000 0.890260 -1.329596 -5.408190
0.163000 0.888922 -1.337369 -5.408215
0.164000 0.887577 -1.345133 -5.408239
0.165000 0.886224 -1.352888 -5.408263
0.166000 0.884864 -1.360635 -5.408288
0.167000 0.883495 -1.368373 -5.408312
0.168000 0.882119 -1.376103 -5.408335
0.169000 0.880735 -1.383824 -5.408359
0.170000 0.879344 -1.391536 -5.408383
0.171000 0.877944 -1.399239 -5.408406
0.172000 0.876538 -1.406933 -5.408429
0.173000 0.875123 -1.414618 -5.408453
0.174000 0.873701 -1.422295 -5.408476
0.175000 0.872271 -1.429962 -5.408498
0.176000 0.870833 -1.437620 -5.408521
0.177000 0.869388 -1.445268 -5.408544
0.178000 0.867935 -1.452908 -5.408566
0.179000 0.866474 -1.460538 -5.408588
0.180000 0.865006 -1.468158 -5.408610
0.181000 0.863530 -1.475769 -5.408632
0.182000 0.862047 -1.483371 -5.408654
0.183000 0.860556 -1.490962 -5.408675
0.184000 0.859057 -1.498544 -5.408697
0.185000 0.857551 -1.506117 -5.408718
