50.479042 2.087772
50.658683 2.088526
50.838323 2.089283
51.017964 2.090043
51.197605 2.090807
51.377246 2.091573
51.556886 2.092343
51.736527 2.093116
51.916168 2.093892
52.095808 2.094672
52.275449 2.095455
52.455090 2.096241
52.634731 2.097030
52.814371 2.097823
52.994012 2.098619
53.173653 2.099418
53.353293 2.100220
53.532934 2.101026
53.712575 2.101835
53.892216 2.102647
54.071856 2.103463
54.251497 2.104282
54.431138 2.105104
54.610778 2.105930
54.790419 2.106758
54.970060 2.107591
55.149701 2.108426
55.329341 2.109265
55.508982 2.110107
55.688623 2.110953
55.868263 2.111802
56.047904 2.112655
56.227545 2.113511
56.407186 2.114370
56.586826 2.115233
56.766467 2.116099
56.946108 2.116969
57.125749 2.117841
57.305389 2.118718
57.485030 2.119597
57.664671 2.120481
57.844311 2.121367
58.023952 2.122257
58.203593 2.123151
58.383234 2.124048
58.562874 2.124949
58.742515 2.125853
58.922156 2.126761
59.101796 2.127672
59.281437 2.128587
59.461078 2.129505
59.640719 2.130427
59.820359 2.131352
60.000000 2.132280
60.179641 2.133212
60.359281 2.134148
60.538922 2.135088
60.718563 2.136030
60.898204 2.136977
61.077844 2.137927
61.257485 2.138881
61.437126 2.139839
61.616766 2.140800
61.796407 2.141765
61.976048 2.142733
62.155689 2.143705
62.335329 2.144680
62.514970 2.145659
62.694611 2.146642
62.874251 2.147629
63.053892 2.148619
63.233533 2.149613
63.413174 2.150611
63.592814 2.151612
63.772455 2.152618
63.952096 2.153627
64.131737 2.154640
64.311377 2.155656
64.491018 2.156676
64.670659 2.157700
64.850299 2.158728
65.029940 2.159760
65.209581 2.160795
65.389222 2.161834
65.568862 2.162877
65.748503 2.163924
65.928144 2.164974
66.107784 2.166029
66.287425 2.167088
66.467066 2.168150
66.646707 2.169216
66.826347 2.170286
67.005988 2.171360
67.185629 2.172438
67.365269 2.173519
67.544910 2.174605
67.724551 2.175694
67.904192 2.176787
68.083832 2.177885
68.263473 2.178986
68.443114 2.180092
68.622754 2.181201
68.802395 2.182315
68.982036 2.183432
69.161677 2.184553
69.341317 2.185679
69.520958 2.186808
69.700599 2.187941
69.880240 2.189079
70.059880 2.190220
70.239521 2.191366
70.419162 2.192516
70.598802 2.193670
70.778443 2.194829
70.958084 2.195991
71.137725 2.197157
71.317365 2.198328
71.497006 2.199502
71.676647 2.200681
71.856287 2.201864
72.035928 2.203051
72.215569 2.204242
72.395210 2.205438
72.574850 2.206638
72.754491 2.207842
72.934132 2.209051
73.113772 2.210263
73.293413 2.211480
73.473054 2.212701
73.652695 2.213927
73.832335 2.215156
74.011976 2.216390
74.191617 2.217628
74.371257 2.218871
74.550898 2.220119
74.730539 2.221370
74.910180 2.222626
75.089820 2.223886
75.269461 2.225151
75.449102 2.226420
75.628743 2.227693
75.808383 2.228971
75.988024 2.230253
76.167665 2.231541
76.347305 2.232832
76.526946 2.234128
76.706587 2.235429
76.886228 2.236734
77.065868 2.238044
77.245509 2.239358
77.425150 2.240676
77.604790 2.241999
77.784431 2.243327
77.964072 2.244660
78.143713 2.245997
78.323353 2.247339
78.502994 2.248686
78.682635 2.250037
78.862275 2.251392
79.041916 2.252753
79.221557 2.254118
79.401198 2.255487
79.580838 2.256862
79.760479 2.258241
79.940120 2.259625
80.119760 2.261014
80.299401 2.262408
80.479042 2.263806
80.658683 2.265210
80.838323 2.266618
81.017964 2.268030
81.197605 2.269448
81.377246 2.270871
81.556886 2.272299
81.736527 2.273732
81.916168 2.275170
82.095808 2.276612
82.275449 2.278060
82.455090 2.279512
82.634731 2.280969
82.814371 2.282432
82.994012 2.283899
83.173653 2.285372
83.353293 2.286850
83.532934 2.288333
83.712575 2.289821
83.892216 2.291313
84.071856 2.292811
84.251497 2.294314
84.431138 2.295822
84.610778 2.297336
84.790419 2.298855
84.970060 2.300379
85.149701 2.301908
85.329341 2.303442
85.508982 2.304982
85.688623 2.306527
85.868263 2.308077
86.047904 2.309632
86.227545 2.311193
86.407186 2.312760
86.586826 2.314332
86.766467 2.315909
86.946108 2.317491
87.125749 2.319079
87.305389 2.320672
87.485030 2.322271
87.664671 2.323875
87.844311 2.325485
88.023952 2.327101
88.203593 2.328722
88.383234 2.330349
88.562874 2.331980
88.742515 2.333618
88.922156 2.335261
89.101796 2.336910
89.281437 2.338564
89.461078 2.340225
89.640719 2.341891
89.820359 2.343562
90.000000 2.345239
90.179641 2.346922
90.359281 2.348611
90.538922 2.350306
90.718563 2.352007
90.898204 2.353713
91.077844 2.355426
91.257485 2.357144
91.437126 2.358868
91.616766 2.360598
91.796407 2.362334
91.976048 2.364076
92.155689 2.365824
92.335329 2.367579
92.514970 2.369339
92.694611 2.371105
92.874251 2.372877
93.053892 2.374655
93.233533 2.376439
93.413174 2.378230
93.592814 2.380027
93.772455 2.381830
93.952096 2.383639
94.131737 2.385454
94.311377 2.387276
94.491018 2.389103
94.670659 2.390938
94.850299 2.392779
95.029940 2.394626
95.209581 2.396480
95.389222 2.398340
95.568862 2.400206
95.748503 2.402078
95.928144 2.403958
96.107784 2.405844
96.287425 2.407737
96.467066 2.409636
96.646707 2.411541
96.826347 2.413453
97.005988 2.415372
97.185629 2.417297
97.365269 2.419229
97.544910 2.421168
97.724551 2.423114
97.904192 2.425066
98.083832 2.427025
98.263473 2.428991
98.443114 2.430964
98.622754 2.432944
98.802395 2.434931
98.982036 2.436925
